ID_g,Cu_g,Zn_g,Cd_s,Cu_s,Zn_s,Ni_s,SOM,pH,Cd_sa,Cu_sa,Zn_sa,Ni_sa,Temp,Aspect,TWI,Slope,Altitude,JZ,TR,DL,CI,PSRI,CSVI,NDVI,Lon,Lat
554,2.8949,14.544,0.093,29.067,104.7415,36.0537,45.454,6.31,0.0747041,2.875,3.79671,3.49778,23.716,4.75691,5.76159,0.414887,3975,1,0,0,1.45301,0.116786,0.291612,0.359419,100.5835,33.35146
555,8.7341,38.9561,0.1122,18.0791,55.8738,16.9447,45.153,7.678,0.06120749,0.9509,0.45374,0.99619,23.01,3.60456,6.42149,0.177013,3998,0,0,1,0.372786,0.135109,0.367676,0.279535,99.64224,35.933
556,5.7749,30.8187,0.1734,23.0736,86.7901,36.0537,45.0526,7.808,0.0273257,0.8664,0.60255,0.5071,21.496,4.24794,7.96194,0.262153,2837,0,1,0,1.00137,0.0427956,0.183276,0.501785,102.0323,35.41078
557,5.4879,43.3299,0.1224,16.0813,67.8414,34.0422,44.5509,8.596,0.10245579,0.5524,0.48944,0.38058,29.522,4.25825,6.08215,0.409318,4349,0,0,1,0.232653,0.197935,0.466349,0.195138,99.28728,35.97177
558,3.8054,32.5479,0.102,15.0824,68.8387,35.048,44.5509,8.506,0.10771313,1.2803,0.68954,0.57618,28.688,5.57351,6.30373,0.127369,4343,0,0,1,0.240085,0.206558,0.424101,0.206995,99.19465,35.92006
559,4.3596,22.5797,0.093,28.0681,97.7604,33.0365,44.4506,5.99,0.08220568,3.8777,2.84199,5.96728,23.258,0.6856,4.25362,0.141181,3991,1,0,0,1.52028,0.121675,0.272381,0.374318,100.6594,33.38248
560,4.5675,24.3088,0.0726,28.0681,92.7739,37.0594,44.3502,6.43,0.07463137,4.2302,1.65352,6.9883,23.028,2.35575,6.50989,0.514806,4319,1,0,0,1.61074,0.104345,0.22215,0.433151,100.7836,33.34507
561,3.9143,38.6509,0.102,23.0736,76.8171,30.0193,44.2499,7.208,0.03332073,1.3807,0.26703,1.34165,25.352,3.89769,4.95134,0.459782,4273,1,0,0,1.55172,0.142978,0.246149,0.398878,100.2961,33.65973
562,6.2104,33.972,0.1428,23.0736,75.8198,35.048,44.2499,7.798,0.0257672,0.6484,0.88235,0.52935,25.606,2.2409,4.90591,0.354499,3150,0,1,0,0.359575,0.136208,0.398285,0.276119,101.9039,35.32543
563,7.6553,47.2969,0.1326,16.0813,107.7334,19.9619,44.1496,8.257,0.02006309,0.5468,0.36336,0.65372,28.642,2.49762,5.85793,0.197396,3944,0,0,1,0.425227,0.123864,0.329025,0.315858,99.57556,35.66586
564,5.9926,30.3101,0.1122,22.0747,74.8225,33.0365,44.1496,6.909,0.05609561,1.5525,1.07208,1.73199,23.848,0.6856,11.8168,0.141181,3210,0,1,0,1.1324,0.0267209,0.182603,0.491182,101.9113,35.64851
565,6.7448,55.9428,0.1326,23.0736,88.7847,58.1799,44.0492,7.957,0.05387215,1.367,0.72672,0.85316,24.244,1.22959,7.45752,0.317789,4709,0,0,1,0.181632,0.207304,0.45185,0.186837,99.16072,35.92158
566,3.4788,22.3762,0.0918,15.0824,65.8468,17.9505,44.0492,6.32,0.08242387,1.3648,1.3399,1.79648,21.952,2.28691,5.38874,0.390035,4284,1,0,0,1.47004,0.122658,0.28339,0.360049,100.2539,33.5173
567,3.1126,27.6655,0.1338,32.0637,117.7064,37.0594,43.8485,6.739,0.08349404,3.058,3.89698,3.19999,24.77,1.4078,4.07606,0.596472,4293,1,0,0,1.36104,0.1588,0.338813,0.300593,100.4866,33.37078
568,5.4285,24.9191,0.1032,22.0747,97.7604,38.0652,43.7482,6.5,0.05888013,2.9451,1.93315,3.34596,23.448,3.52143,9.58082,0.10729,3987,1,0,0,1.3221,0.214103,0.34401,0.271947,101.0863,33.42767
569,6.8339,27.7672,0.1326,12.0857,49.89,27.0021,43.6479,8.407,0.02762701,0.6113,0.22341,0.22295,23.402,1.5705,5.92693,0.07983,4235,0,0,1,0.176514,0.172552,0.534264,0.155292,99.39932,35.51672
570,3.172,16.0698,0.093,20.0769,97.7604,28.0078,43.6479,5.95,0.08608115,2.7231,3.18715,2.5845,22.478,3.72889,5.04992,0.523252,4337,1,0,0,1.35081,0.166667,0.334973,0.305297,100.4015,33.60024
571,5.9728,27.0552,0.1326,12.0857,71.8306,29.0136,43.4472,8.726,0.04787712,0.9484,0.38629,0.32361,28.244,5.03319,5.75646,0.0316122,3299,0,0,1,0.474338,0.0821418,0.321601,0.330953,99.87613,36.04184
572,7.5564,33.972,0.2958,22.0747,79.809,31.025,43.3468,8.277,0.11873692,0.9415,0.5569,0.38491,25.792,3.92625,5.17489,0.0565083,4158,0,0,1,0.178459,0.216838,0.535251,0.14895,99.40714,36.02889
573,4.1716,23.0882,0.0918,30.0659,93.7712,41.0824,43.3468,6.529,0.07386251,4.0944,1.3399,6.91648,23.872,1.73038,5.65815,0.304257,4368,1,0,0,1.46247,0.146368,0.244402,0.388008,100.8055,33.36266
574,4.8941,23.902,0.1224,20.0769,70.8333,34.0422,43.2465,8.087,0.03873392,0.7426,0.52433,0.59816,28.166,5.13284,6.15695,0.307711,3741,0,0,1,0.302846,0.169337,0.394813,0.25164,99.55422,36.20713
575,5.1712,31.3273,0.1122,20.0769,70.8333,35.048,43.1462,7.109,0.03580394,1.0095,0.45282,0.9058,24.484,3.80192,5.16714,0.113527,3657,0,1,0,1.01183,0.0531965,0.181297,0.506001,101.7665,35.25615
576,4.1617,24.0037,0.0828,27.0692,97.7604,37.0594,42.8451,6.12,0.08760848,3.7118,2.54229,5.78577,22.87,2.68474,3.48561,0.549705,4286,1,0,0,1.58511,0.10169,0.22568,0.425009,100.7173,33.37725
577,3.5976,18.3075,0.093,30.0659,110.7253,31.025,42.8451,6.619,0.08220568,2.9238,4.54719,3.1765,22.468,4.54638,4.40915,0.238673,4379,1,0,0,1.28264,0.168738,0.404935,0.228887,100.6577,33.49058
578,5.9629,29.3947,0.102,26.0703,80.8063,40.0767,42.7448,8.197,0,0.8713,0.22479,0.8188,29.516,0.78525,5.2619,0.154327,3337,0,0,1,0.524514,0.0942829,0.321341,0.323137,99.76629,36.14065
579,4.8347,26.9535,0.1224,23.0736,76.8171,39.0709,42.4438,8.467,0.01281087,0.6656,0.18373,0.49302,33.02,5.13805,6.36186,0.120248,3287,0,0,1,0.399183,0.100035,0.36058,0.289866,99.75874,36.16828
580,4.5081,22.0711,0.1224,24.0725,69.836,40.0767,42.0424,8.536,0.00854058,0.7678,0.2143,0.62735,31.328,1.0458,5.76469,0.216116,3264,0,0,1,0.301358,0.129757,0.433837,0.216886,99.81839,36.1679
581,6.4182,36.3114,0.1122,20.0769,68.8387,34.0422,41.9421,8.467,0.02347101,0.6751,0.22433,0.29103,29.456,1.47986,5.19889,0.110008,3244,0,0,1,0.422502,0.0998568,0.360508,0.29603,99.91512,36.07737
582,4.5972,21.4608,0.0918,29.067,91.7766,37.0594,41.7414,6.52,0.05732163,3.66,1.24014,6.38703,25.07,1.58868,8.11519,0.502913,4301,1,0,0,1.53454,0.128772,0.25576,0.390811,100.8065,33.3455
583,5.2306,25.7329,0.1428,21.0758,70.8333,30.0193,41.6411,8.357,0.01585514,0.4662,0.40414,0.23291,35.846,4.54638,5.1023,0.12106,3271,0,0,1,0.353696,0.142636,0.396703,0.253901,99.66792,36.2574
584,6.2302,23.2917,0.1326,24.0725,81.8036,37.0594,41.1394,8.267,0.00740807,0.487,0.21239,0.37748,31.328,6.08464,8.6125,0.0399787,3216,0,0,1,0.358075,0.122989,0.39688,0.261096,99.83876,36.16686
585,4.0231,18.2058,0.1122,19.078,73.8252,28.0078,41.039,8.147,0.03471299,0.7904,0.81897,0.48934,24.958,0.941822,5.39619,0.265602,2925,0,1,0,0.687895,0.0771739,0.276766,0.397201,101.9846,35.24885
586,6.339,34.7857,0.102,10.0879,61.8576,13.9275,40.6377,7.208,0.04005345,0.6669,0.47343,0.93989,24.65,3.78438,4.60517,0.0996687,4043,0,0,1,0.391548,0.145768,0.341063,0.303772,99.68334,35.9149
587,3.5481,33.0565,0.1632,22.0747,67.8414,28.0078,40.437,8.417,0.01813055,0.89,0.28551,0.26864,19.384,2.15839,4.93213,0.143234,4643,0,0,1,0.143571,0.223125,0.564847,0.126084,99.37616,35.73732
588,3.5778,17.4938,0.195,18.0791,105.7388,33.0365,40.2363,5.95,0.11947461,2.3322,3.04064,3.24671,22.346,5.6438,6.0877,0.368384,4226,1,0,0,1.55045,0.107991,0.260135,0.388597,101.0034,33.46874
589,6.2302,18.0024,0.1122,23.0736,68.8387,38.0652,40.0356,8.516,0.0939256,0.617,0.64532,0.3874,31.438,4.36854,7.73503,0.288998,4203,0,0,1,0.173818,0.230123,0.523444,0.14705,99.33073,36.0115
590,6.6458,28.0724,0.153,23.0736,71.8306,24.9906,39.8349,8.926,0,0.6907,0.16198,0.85576,27.074,2.21388,5.29832,0.0996687,3771,0,0,1,0.329808,0.112374,0.404632,0.27146,99.5989,35.71451
591,4.1419,29.1913,0.0918,12.0857,55.8738,21.9734,39.7346,8.377,0.02757506,2.369,0.36484,0.74538,24.814,1.5705,6.62007,0.0399787,3918,0,0,1,0.532837,0.103588,0.286497,0.348962,99.61181,35.59145
592,5.8343,42.9231,0.153,17.0802,81.8036,23.9849,39.7346,6.969,0.03708191,0.8735,0.5467,0.90022,21.702,2.54394,4.19199,0.293588,4641,0,0,1,0.222131,0.17569,0.45505,0.192093,99.40115,35.78922
593,6.3885,37.8372,0.1224,16.0813,60.8603,28.0078,39.5339,8.097,0.02866601,0.6412,0.12173,0.53455,27.5,1.5705,4.82831,0.158655,4094,0,0,1,0.286481,0.170428,0.386338,0.256236,99.61669,35.55399
594,5.1906,43.5334,0.2868,24.0725,128.6767,37.0594,39.1326,8.287,0.05487998,1.64,1.69638,0.38372,29.578,0.390533,5.38253,0.181817,4185,0,0,1,0.269778,0.193483,0.387825,0.247235,99.47018,36.1101
595,5.4186,29.8016,0.1428,17.0802,63.8522,20.9677,38.3298,8.596,0.0116368,0.9639,0.39444,1.09915,26.898,5.17506,6.32618,0.0892053,3867,0,0,1,0.429358,0.134925,0.333287,0.311487,99.59216,35.64438
596,5.379,29.6998,0.1428,19.078,77.8144,34.0422,37.7278,8.506,0.01599021,0.4496,0.39727,0.29073,29.518,0.358703,4.06938,0.169245,2381,0,1,0,0.326017,0.137516,0.438321,0.243609,102.0472,35.66642
597,5.3592,31.1239,0.102,11.0868,52.8819,19.9619,37.2261,8.516,0.0244165,0.8244,0.41594,0.43432,32.434,6.08464,8.0513,0.0509461,3355,0,0,1,0.730412,0.0939872,0.243697,0.394819,99.55971,36.26401
598,4.4388,19.935,0.1122,25.0714,71.8306,42.0881,37.1258,8.896,0.03056738,0.8994,0.1108,0.49759,25.328,2.08955,4.53288,0.31196,4469,0,0,1,0.20765,0.209698,0.440519,0.204638,99.17353,35.96726
599,5.0326,28.8861,0.1326,22.0747,78.8117,35.048,36.6241,8.077,0.01816172,0.9626,0.35725,0.9076,26.918,3.07986,5.31665,0.456355,3784,0,1,0,1.01524,0.0504225,0.159372,0.53384,101.7746,35.43654
600,3.5382,25.326,0.1428,22.0747,74.8225,37.0594,36.022,8.506,0.02547628,0.631,0.65941,0.28954,35.032,4.7115,6.90776,0.0399787,3192,0,0,1,0.32761,0.140907,0.425379,0.221957,99.72954,36.23589
601,4.5972,38.3458,0.1734,24.0725,118.7037,40.0767,34.5169,8.387,0.14910689,4.0224,0.89548,0.70375,21.15,2.4554,5.35223,0.141181,4662,0,0,1,0.234959,0.22658,0.414136,0.212389,99.09125,36.061
602,5.1217,25.1226,0.1122,21.0758,60.8603,42.0881,34.2159,8.177,0.0171435,0.6939,0.16518,0.6233,29.246,4.83583,4.82056,0.31196,3376,0,0,1,0.547107,0.0875111,0.316325,0.340228,99.82139,36.03549
603,3.3303,30.2084,0.1224,17.0802,65.8468,27.0021,33.9149,8.566,0.00747041,2.1381,0.33649,0.79474,22.026,2.91424,7.3126,0.132633,4341,0,0,1,0.32365,0.154518,0.399832,0.248615,99.4439,35.99516
604,4.6268,45.5677,0.255,22.0747,150.6173,33.0365,33.3128,8.437,0.13888313,4.5878,0.99011,0.72832,23.17,2.50837,8.71192,0.183909,4576,0,0,1,0.24454,0.203441,0.432676,0.19685,99.14006,36.02469
605,4.8941,29.3947,0.1734,23.0736,74.8225,36.0537,32.8111,8.437,0.01176148,0.9841,0.71524,0.52717,31.234,6.14013,4.95174,0.0705932,3290,0,0,1,0.334908,0.140132,0.431229,0.23887,99.79627,36.16592
606,4.8042,31.7342,0.1428,23.0736,73.8252,39.0709,32.5101,8.297,0.02603734,0.7384,0.61164,0.4552,27.29,2.68893,3.93965,0.371076,3184,0,1,0,0.783983,0.0673948,0.235431,0.443335,101.9724,35.37624
607,6.9914,46.4831,0.1734,20.0769,70.8333,24.9906,32.4098,8.207,0.05493193,1.0227,0.52485,0.6648,25.594,1.16568,4.87753,0.363836,4221,0,0,1,0.234318,0.146751,0.465962,0.197636,99.61826,35.98502
608,4.5378,45.8728,0.1836,20.0769,117.7064,35.048,31.5067,8.516,0.04388736,0.9748,0.83872,0.37052,26.252,0.868375,5.17143,0.168676,4452,0,0,1,0.091195,0.236676,0.667394,0.0849876,99.18968,36.0365
609,3.4491,45.7711,0.1224,15.0824,63.8522,32.0308,31.005,8.467,0.01698765,1.5979,0.30434,0.59023,23.434,1.5705,7.25433,0.0141412,4267,0,0,1,0.408975,0.124713,0.346277,0.296577,99.69037,36.04429
610,6.1015,34.2771,0.1326,24.0725,67.8414,35.048,30.9047,8.536,0,0.5849,0.31707,0.2807,35.09,0.165118,4.40915,0.12106,3252,0,0,1,0.21527,0.156642,0.528819,0.198407,99.62888,36.28565
611,4.231,46.3814,0.204,24.0725,106.7361,47.1168,30.704,8.486,0.1497199,1.6094,0.70502,0.48231,28,2.35575,8.6714,0.168104,4673,0,0,1,0.170609,0.206048,0.503297,0.164384,99.15987,35.87846
612,3.9539,21.1556,0.1122,26.0703,73.8252,35.048,30.2023,7.488,0.04598614,1.2301,1.14439,1.88437,23.654,3.29362,5.17841,0.668106,3991,1,0,0,1.47728,0.116918,0.28889,0.364189,100.9227,33.65221
613,4.9436,18.9178,0.153,25.0714,72.8279,34.0422,30.0016,7.947,0.01364207,0.4945,0.52379,0.3044,26.324,0.78525,4.54628,0.209033,2985,0,1,0,0.415217,0.146251,0.423697,0.239541,102.0727,35.62437
614,5.5176,24.2071,0.1224,16.0813,63.8522,32.0308,29.9013,8.297,0.00962114,0.5433,0.25544,0.25798,33.86,0.950368,5.04341,0.476476,2690,0,1,0,0.352404,0.118785,0.316988,0.349649,102.0094,35.62441
615,6.7646,25.9363,0.0918,27.0692,74.8225,32.0308,29.8009,8.087,0.03049465,0.1429,0.05088,0.12287,23.176,1.2791,2.77032,0.559619,3365,0,1,0,0.611473,0.0984136,0.2869,0.372556,101.7541,35.34523
616,3.6965,34.7857,0.1134,24.0725,91.7766,31.025,29.8009,7.009,0.06922857,2.8586,1.99449,2.815,25.506,6.07855,3.43692,0.571632,3985,1,0,0,1.30365,0.197819,0.364744,0.255337,100.5491,33.34862
617,4.32,49.3312,0.153,18.0791,75.8198,29.0136,29.7006,8.576,0.03838066,4.2718,0.73342,0.90574,26.714,-0.01745,0,0,4449,0,0,1,0.360166,0.216253,0.316519,0.297496,99.22522,36.06201
618,4.6664,32.7514,0.306,37.0582,93.7712,38.0652,29.7006,8.107,0.08367067,2.2313,0.86094,0.49505,23.27,2.32129,5.49588,0.38941,3986,0,1,0,0.529531,0.0731876,0.282377,0.381206,101.6251,35.38316
619,4.3992,19.8333,0.1224,23.0736,92.7739,44.0996,29.0986,9.645,0.09691792,1.0515,0.52915,0.41331,24.056,4.27917,6.49754,0.278893,4511,0,0,1,0.319117,0.157173,0.375148,0.259894,99.48706,35.46679
620,5.30673,21.0539,0.102,22.0747,69.836,34.0422,28.3962,8.167,0.01813055,0.6697,0.2933,0.29976,27.512,0,12.8752,0.158655,2712,0,1,0,0.752089,0.0360915,0.202267,0.514363,102.0641,35.46709
621,6.6161,47.9072,0.3174,39.056,100.7523,37.0594,27.9948,7.887,0.14880558,4.0957,1.87872,0.61313,25.186,0.14187,5.68417,0.201201,3691,0,1,0,0.347964,0.13456,0.369669,0.289886,101.6594,35.31123
